iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,population,population_density,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,handwashing_facilities,human_development_index
OWID_EUR,,Europe,2021/5/3,45447647,74829,123042.571,1022407,2160,2764.571,237392544,168197477,69060712,11930,2615680,3858682,2480788,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/4,45569799,122152,119008,1024876,2469,2613.714,241045403,170486156,70443887,13182,3652859,3815310,2434477,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/5,45695101,125302,113745.571,1027694,2818,2518,246905948,173909957,73054364,14491,5860545,3927182,2465540,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/6,45822045,126944,109697,1030626,2932,2470.571,252476380,177151820,75426182,16122,5570432,3990026,2464866,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/7,45940832,118787,107656,1033363,2737,2441.571,257031494,179808193,77366967,17343,4555114,4092313,2504966,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/8,46037812,96980,105042.286,1035622,2259,2415.286,261125640,182212161,79128870,17646,4094146,4204232,2527460,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/9,46097965,60153,103592.429,1037106,1484,2408.429,264504405,184482696,80255924,17888,3378765,4246792,2570041,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/10,46167392,69427,102820.714,1039103,1997,2385.143,268129397,186714238,81689915,19106,3624992,4390979,2645252,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/11,46276034,108642,100890.714,1041570,2467,2384.857,272648041,189944309,83629662,20663,4518644,4514663,2779736,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/12,46374514,98480,97059,1043901,2331,2315.286,278368317,193346601,85979258,22202,5720276,4494624,2776663,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/13,46467825,93311,92254.286,1046317,2416,2241.571,283127588,196088883,88058477,22638,4759271,4378744,2705295,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/14,46557274,89449,88063.143,1048474,2157,2158.714,287720578,198743056,90061327,23752,4592990,4384155,2704980,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/15,46628748,71474,84419.429,1050215,1741,2084.714,292524206,201734181,91952061,24191,4803628,4485509,2788860,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/16,46689574,60826,84515.571,1051402,1187,2042.286,296018432,203874862,93352294,24356,3494226,4502004,2770309,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/17,46743489,53915,82299.571,1052977,1575,1982,299556078,205992015,94862144,25896,3537646,4489526,2753968,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/18,46820773,77284,77819.857,1055162,2185,1941.714,304330574,208822331,96898297,27869,4774496,4526076,2696860,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/19,46911033,90260,76645.571,1057187,2025,1898,309390120,211630846,99212431,30320,5059546,4431686,2612035,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/20,46629883,67696,72986.286,1059036,1849,1817,315191308,214857407,101917995,32628,5801188,4580531,2681218,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/21,46702842,72959,70630.571,1060728,1692,1750.571,319955456,217421311,104228256,34616,4764148,4604983,2668322,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/22,46762288,59446,68912.286,1062123,1395,1701.143,325118406,219912111,107023365,35296,5162950,4656314,2596847,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/23,46808634,46346,66843.714,1063088,965,1669.429,328725794,221982900,108682638,35545,3607388,4672480,2586863,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/24,46850029,41395,65055.143,1064105,1017,1589.714,331837683,223748108,110156893,36154,3111889,4611658,2536585,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/25,46901102,51073,61310.714,1066080,1975,1559.714,336214785,226053515,112337174,38467,4377102,4554887,2461598,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/26,46962619,61517,57204.571,1067882,1802,1527.857,341914542,228944803,115299901,40682,5699757,4646346,2473422,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/27,47029512,66893,57089.857,1069435,1553,1485.571,347221089,231502431,118217809,42867,5306547,4575683,2377861,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/28,47091482,61970,55520,1070863,1428,1447.857,351957024,233701909,120965403,44815,4735935,4571653,2325800,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/29,47141744,50262,54208,1072012,1149,1412.714,356264368,235817078,123397962,45411,4307344,4449423,2272138,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/30,47182418,40674,53397.714,1072803,791,1387.857,359938448,237636693,125376155,45579,3674080,4458951,2236256,,748962983,,,,,,
OWID_EUR,,Europe,2021/5/31,47220130,37712,52871.571,1073901,1098,1399.429,363242762,239355036,127257121,47051,3304314,4486440,2229561,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/1,47268408,48278,52472.286,1075244,1343,1309.143,368656287,241821459,130458966,49154,5413525,4634500,2252563,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/2,47312759,44351,50020,1076596,1352,1244.857,374656843,244933547,133559468,51148,6000556,4677472,2284106,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/3,47378149,65390,49805.286,1077815,1219,1197.143,379506239,247540644,135964228,52955,4849396,4612164,2291173,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/4,47426561,48412,47868.429,1079113,1298,1178.571,384325243,250129189,138381628,54709,4819004,4624031,2346754,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/5,47465115,38554,46195.857,1080123,1010,1158.714,389139113,252565693,141031410,55387,4813870,4696392,2392659,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/6,47498043,32928,45089.286,1080855,732,1150.286,393789585,255105624,143475534,55612,4650472,4835877,2495562,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/7,47534702,36659,44938.857,1081775,920,1124.857,398001715,257263946,145848767,57130,4212130,4965565,2558416,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/8,47578064,43362,44236.571,1083266,1491,1146,403073976,259804037,148641286,58991,5072261,4916813,2568940,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/9,47624391,46327,44518.857,1084490,1224,1127.714,409076807,262761580,151968237,60812,6002831,4917138,2546862,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/10,47679252,54861,43014.714,1085745,1255,1132.857,414928867,265686068,155164544,62563,5852060,5060375,2592203,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/11,47722390,43138,42261.286,1086870,1125,1108.143,419855022,268133683,157833024,64081,4926155,5075683,2572071,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/12,47759315,36925,42028.571,1087717,847,1084.857,425167709,271016054,160403761,64588,5312687,5146942,2635766,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/13,47793323,34008,42182.857,1088284,567,1061.286,429500372,273293118,162681972,64788,4332663,5101541,2598213,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/14,47831382,38059,42382.857,1089043,759,1038.286,433255095,275022092,164954647,66218,3754723,5036197,2536878,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/15,47871180,39798,41873.714,1090151,1108,983.571,437703142,277165570,167473357,67798,4448047,4947024,2480219,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/16,47911849,40669,41065.429,1091230,1079,962.857,443759633,279911041,171012657,69253,6056491,4954689,2449923,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/17,47953528,41679,39182.286,1092219,989,924.857,449727418,282890991,174249460,70754,5967785,4971222,2457846,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/18,47997527,43999,39305.286,1093204,985,904.857,454527330,285100652,176966544,72142,4799912,4953187,2423853,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/19,48037090,39563,39682.143,1094011,807,899.143,459249433,287335898,179528310,72615,4722103,4868818,2331406,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/20,48072012,34922,39812.714,1094609,598,903.571,463603626,289418708,182046222,72745,4354193,4871893,2303656,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/21,48113257,41245,40267.857,1095418,809,910.714,467227909,291013753,184307966,73779,3624283,4853259,2284523,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/22,48157902,44645,40960.286,1096430,1012,897,472880901,293583971,187594105,75079,5652992,5025394,2345486,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/23,48208501,50599,42378.857,1097514,1084,897.714,478262041,295876973,190860052,76331,5381140,4928915,2280847,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/24,48260791,52290,43894.714,1098559,1045,905.714,483874812,298353933,194181074,77703,5612771,4878199,2208992,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/25,48312105,51314,44939.714,1099664,1105,922.857,488350929,300405474,196683612,79144,4476117,4831943,2186403,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/26,48361301,49196,46315.857,1100730,1066,959.857,493676526,302932507,199632957,79742,5325597,4918156,2228087,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/27,48404076,42775,47437.714,1101520,790,987.286,498005526,304814928,202311396,79915,4329000,4914557,2199460,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/28,48465498,61422,50320.143,1102425,905,1001,502147484,306494882,204991750,81088,4141958,4988511,2211590,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/29,48526256,60758,52622,1103687,1262,1036.714,507255678,308714326,208023719,83253,5108194,4910682,2161479,,748962983,,,,,,
OWID_EUR,,Europe,2021/6/30,48594160,67904,55094.143,1104845,1158,1047.286,512782538,311183026,211176238,85345,5526860,4931500,2186579,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/1,48672844,78684,58864.714,1105874,1029,1045,518301279,313780333,214191300,87641,5518741,4918067,2203771,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/2,48749693,76849,62512.571,1106853,979,1027,522930995,316062300,216605581,89856,4629716,4940009,2236689,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/3,48812366,62673,64437.857,1107738,885,1001.143,527527364,318315582,219131767,90800,4596369,4835834,2197582,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/4,48872744,60378,66952.571,1108480,742,994.286,531802729,320389408,221601471,91084,4275365,4828172,2224926,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/5,48968325,95581,71832.429,1109416,936,998.714,536250886,322120233,224482520,92872,4448157,4871915,2232193,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/6,49052635,84310,75197,1110452,1036,966.429,541668216,324516225,227592706,94886,5417330,4916077,2257414,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/7,49149042,96407,79268.857,1111493,1041,949.714,547086959,326723041,231071935,96968,5418743,4900632,2220002,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/8,49248376,99334,82218.857,1112567,1074,956.143,551969019,328585934,234204531,99295,4882060,4809677,2115086,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/9,49358469,110093,86968,1113515,948,951.714,556560159,330511155,236938096,101634,4591140,4804166,2064122,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/10,49443592,85123,90175.143,1114407,892,952.714,560796976,332540733,239248593,102649,4236817,4752802,2032164,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/11,49524014,80422,93038.571,1115231,824,964.429,564788177,334187216,241799510,102941,3991201,4712207,1971115,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/12,49641640,117626,96187.857,1116103,872,955.286,569119212,335640020,244873139,104755,4331035,4695475,1931398,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/13,49778947,137307,103758.857,1117172,1069,960,574144424,337647562,248029642,106879,5025212,4639458,1875905,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/14,49904152,125205,107872.857,1118179,1007,955.143,579462124,339699390,251414528,107480,5317700,4625024,1853764,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/15,50047720,143568,114192,1119198,1019,947.286,584519232,341612818,254746489,109722,5057108,4650030,1860983,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/16,50198627,150907,120022.571,1120200,1002,955,589838749,343939114,257813600,111930,5319517,4754084,1918280,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/17,50318565,119938,124996.143,1121119,919,958.857,593776750,345128116,260660387,112885,3938001,4711396,1798198,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/18,50428790,110225,129253.714,1121973,854,963.143,598249023,347268175,263187654,113211,4472273,4780121,1868708,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/19,50586670,157880,135004.286,1122849,876,963.714,601712919,348493904,265707703,114919,3463896,4656244,1836269,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/20,50731870,145200,136131.857,1123919,1070,963.857,607380508,350864608,269126847,116729,5667589,4748012,1888149,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/21,50881067,149197,139559.286,1124965,1046,969.429,612177862,352695911,272198614,118372,4797354,4673677,1856646,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/22,51029812,148745,140298.857,1126039,1074,977.286,616914575,354614166,275145053,120199,4736713,4627906,1857335,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/23,51169928,140116,138757.286,1127070,1031,981.429,621557418,356456198,278029432,122227,4642843,4531238,1788155,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/24,51278028,108100,137066.143,1128098,1028,997,624688051,357465031,280196497,123305,3130633,4415900,1762416,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/25,51366894,88866,134014.857,1128971,873,999.714,628028710,358803901,282314877,123560,3340659,4254241,1647961,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/26,51506504,139610,131404.857,1129926,955,1011,631262980,360069010,284605987,125268,3234270,4221437,1653587,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/27,51634759,128255,128984.143,1131075,1149,1022.286,635911850,362032648,287394626,127119,4648870,4075906,1595434,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/28,51769275,134516,126886.857,1132354,1279,1055.571,640330302,363852151,290105861,129035,4418452,4021777,1593749,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/29,51907432,138157,125374.286,1133334,980,1042.143,644857092,365852190,292725879,131087,4526790,3991788,1605432,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/30,52040776,133344,124406.857,1134456,1122,1055.143,648738189,367307582,295235414,133405,3881097,3882967,1550198,,748962983,,,,,,
OWID_EUR,,Europe,2021/7/31,52139573,98797,123077.857,1135483,1027,1055,652430991,368578753,297718756,134539,3692802,3963277,1587675,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/1,52226609,87036,122816.429,1136418,935,1063.857,655261201,369736336,299492172,134958,2830210,3890356,1561776,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/2,52360119,133510,121945,1137541,1123,1087.857,658084081,370900310,301409867,136772,2822880,3831586,1547329,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/3,52477465,117346,120386.571,1138836,1295,1108.714,661951024,372574093,303834096,138827,3866943,3719882,1505921,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/4,52614177,136712,120700.286,1140060,1224,1100.857,666525099,374583618,306490726,140843,4574075,3742114,1533067,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/5,52749656,135479,120317.714,1141261,1201,1132.429,670046539,376051539,308653578,142905,3521440,3598492,1457050,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/6,52884839,135183,120580.429,1142447,1186,1141.571,673048716,377270699,310494356,145140,3002177,3472932,1423302,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/7,52990198,105359,121517.857,1143495,1048,1144.571,676492304,378451725,312837346,146398,3443588,3437330,1410425,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/8,53084462,94264,122550.429,1144444,949,1146.571,679135342,379498521,314523619,146826,2643038,3410592,1394598,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/9,53206330,121868,120887.286,1145605,1161,1152,681675638,380503916,316283426,148742,2540296,3370222,1371944,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/10,53331252,124922,121969.571,1146903,1298,1152.429,685733520,382148336,318777429,150739,4057882,3397499,1367749,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/11,53473008,141756,122690.143,1148174,1271,1159.143,689558173,383901251,320946512,152771,3824653,3290439,1331090,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/12,53616353,143345,123813.857,1149420,1246,1165.571,693135138,385429748,323162327,154920,3576965,3298371,1339744,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/13,53756845,140492,124572.286,1150699,1279,1178.857,697681445,387061956,326128514,157126,4546307,3518961,1398751,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/14,53868052,111207,125407.714,1151832,1133,1191,701754172,388005074,329322101,158196,4072727,3608838,1364764,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/15,53965867,97815,125915,1152884,1052,1205.714,704242094,388992165,330900095,158609,2487922,3586679,1356235,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/16,54087355,121488,125860.714,1154158,1274,1221.857,706709995,390043096,332582156,160465,2467901,3576337,1362740,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/17,54216642,129287,126484.286,1155637,1479,1247.714,709750760,391276285,334476316,163822,3040765,3431034,1303993,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/18,54364460,147818,127350.286,1157123,1486,1278.429,712941467,392510354,336534428,168263,3190707,3340471,1229872,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/19,54509117,144657,127537.714,1158570,1447,1307.143,716100278,393791005,338736843,177507,3158811,3280734,1194465,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/20,54653182,144065,128048.143,1159949,1379,1321.429,718795151,394859293,340420804,180006,2694873,3016244,1113905,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/21,54770855,117673,128971.857,1161204,1255,1338.857,721198297,395791447,341930414,181153,2403146,2777732,1112339,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/22,54874045,103190,129739.714,1162325,1121,1348.714,723889691,396810574,343700231,200438,2691394,2806800,1116916,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/23,54997466,123421,130015.857,1163818,1493,1380,726130855,397663692,345288288,219078,2241164,2774409,1088657,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/24,55142971,145505,132332.714,1165504,1686,1409.571,729033366,398765144,347152903,239865,2902511,2754658,1069837,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/25,55293677,150706,132745.286,1167109,1605,1426.571,732031301,399892756,349080721,296417,2997935,2727119,1054629,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/26,55437217,143540,132585.714,1168721,1612,1450.143,734901559,400982919,350936723,320069,2870258,2685897,1027416,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/27,55553610,116393,128632.571,1170246,1525,1471,737546476,401977636,352636756,325520,2644917,2678761,1016906,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/28,55686082,132472,130746.714,1171577,1331,1481.857,739496582,402703576,353877239,356698,1950106,2614041,987447,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/29,55788027,101945,130568.857,1172783,1206,1494,741736509,403439036,355458715,361479,2239927,2549545,946923,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/30,55901236,113209,129110,1174307,1524,1498.429,743908560,404284559,356947577,390993,2172051,2539672,945838,,748962983,,,,,,
OWID_EUR,,Europe,2021/8/31,56023037,121801,125723.714,1175938,1631,1490.571,746405458,405188795,358612802,727791,2496898,2481727,917664,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/1,56179820,156783,126591.857,1177628,1690,1502.714,749556894,406147559,360807749,822975,3151436,2503656,893543,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/2,56319294,139474,126011,1179343,1715,1517.429,752006890,407052166,362393814,921478,2449996,2443619,867035,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/3,56449788,130494,128025.429,1180954,1611,1529.714,754411866,407815967,364030319,969801,2404976,2409341,834047,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/4,56564659,114871,125511,1182305,1351,1532.571,755944664,408388887,365009689,987821,1532798,2349726,812187,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/5,56668037,103378,125715.714,1183539,1234,1536.571,758069798,409032221,366553769,1046651,2125134,2333327,799026,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/6,56776321,108284,125012.143,1185113,1574,1543.714,759678544,409600915,367633475,1127071,1608746,2252855,759479,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/7,56927340,151019,129186.143,1186960,1847,1574.571,762342210,410573723,369317875,1223042,2663666,2276679,769275,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/8,57053310,125970,124784.286,1188731,1771,1586.143,764337138,411240027,370628656,1320011,1994928,2111463,727495,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/9,57205763,152453,126638.429,1190465,1734,1588.857,766489719,411976477,372021329,1427333,2152581,2068976,703473,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/10,57329496,123733,125672.571,1192141,1676,1598.143,768694884,412932342,373255320,1491315,2205165,2040431,730911,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/11,57435953,106457,124470.571,1193539,1398,1604.857,770068288,413432426,374142042,1513465,1373404,2017661,720506,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/12,57527994,92041,122851,1194748,1209,1601.286,771758032,413945723,375354219,1573723,1689744,1955462,701929,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/13,57636317,108323,122856.571,1196362,1614,1607,773728547,414916954,376336368,1658548,1970515,2007143,759434,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/14,57759587,123270,118892.429,1198424,2062,1637.714,775414848,415505635,377359142,1814065,1686301,1867520,704559,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/15,57879973,120386,118094.714,1200258,1834,1646.714,777419682,416317915,378505914,1949169,2004834,1868935,725413,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/16,58013304,133331,115363,1202016,1758,1650.143,779285472,417036908,379544781,2134502,1865790,1827965,722919,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/17,58141840,128536,116049.143,1203784,1768,1663.286,780925443,417689829,380467747,2243070,1639971,1747223,679641,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/18,58252631,110791,116668.286,1205315,1531,1682.286,781962614,418082133,381085197,2302421,1037171,1699189,664244,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/19,58347601,94970,117086.714,1206569,1254,1688.714,783799375,418638867,382440025,2339079,1836761,1720192,670449,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/20,58459190,111589,117553.286,1208300,1731,1705.429,785182842,419143776,383267697,2453728,1383467,1636328,603832,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/21,58580679,121489,117298.857,1210330,2030,1700.857,786856085,419824934,384135355,2645165,1673243,1634462,617043,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/22,58712617,131938,118949.143,1212270,1940,1716,788751229,420558020,385199860,2828310,1895144,1618792,605729,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/23,58846168,133551,118980.571,1214207,1937,1741.571,790375987,421076585,386159451,3017107,1624758,1584359,577097,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/24,58977210,131042,119338.571,1216122,1915,1762.571,792113407,421754383,387125573,3815512,1737420,1598281,580651,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/25,59088880,111670,119464.143,1217637,1515,1760.286,793231104,422200506,387793259,3868461,1117697,1609784,588339,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/26,59191378,102498,120539.571,1218982,1345,1773.286,794483711,422713582,388568360,3932604,1252607,1526334,582102,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/27,59307243,115865,121150.429,1220817,1835,1788.143,795846461,423342186,389241200,4055369,1362750,1523374,599773,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/28,59441429,134186,122964.286,1222898,2081,1795.429,799977470,423823300,389865728,4264131,4131009,1874484,571195,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/29,59586520,145091,124843.286,1225003,2105,1819,801733134,424458441,390795534,4494387,1755664,1854558,557203,,748962983,,,,,,
OWID_EUR,,Europe,2021/9/30,59733564,147044,126770.857,1227019,2016,1830.286,804092326,424985361,391567699,5569187,2359192,1959477,558397,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/1,59875191,141627,128283,1228989,1970,1838.143,805727238,425640613,392243032,5885943,1634912,1944833,555176,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/2,59999481,124290,130085.857,1230720,1731,1869,807084415,426135255,392811567,6203337,1357177,1979044,562107,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/3,60108463,108982,131012.143,1232264,1544,1897.429,808291369,427183177,393419834,6388525,1206954,1972523,638514,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/4,60228012,119549,131538.429,1234230,1966,1916.143,809707096,427536269,393942933,6700055,1415727,1980091,599155,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/5,60369048,141036,132517,1236672,2442,1967.714,811452087,427940356,394597222,7400419,1744991,1639231,588151,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/6,60527340,158292,134402.857,1239118,2446,2016.429,813425407,428423848,395636160,7871987,1973320,1670325,566487,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/7,60690006,162666,136634.571,1241399,2281,2054.286,816406977,428991437,397582877,8354416,2981570,1759236,572297,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/8,60845733,155727,138648.857,1243718,2319,2104.143,817918358,429429101,398218150,8834023,1511381,1741589,541213,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/9,60993993,148260,142073.143,1245742,2024,2146,819095071,429819074,398652943,9224030,1176713,1715808,526260,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/10,61116741,122748,144039.714,1247442,1700,2168.286,820467828,430350957,399279769,9439460,1372757,1739494,452540,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/11,61253619,136878,146515.286,1249617,2175,2198.143,821655086,430728415,399864993,9778703,1187258,1706856,456021,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/12,61412930,159311,149126,1252282,2665,2230,823389917,431261232,400442774,10259628,1734831,1705404,474411,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/13,61587205,174275,151409.286,1254938,2656,2260,825403335,431790984,401155664,11048593,2013418,1711133,481019,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/14,61772951,185746,154706.429,1257569,2631,2310,826886153,432241427,401647181,11693274,1482818,1497025,464284,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/15,61952841,179890,158158.286,1260000,2431,2326,828968066,432845842,402524535,12304219,2081913,1578530,488106,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/16,62116869,164028,160410.857,1262184,2184,2348.857,830061685,433111967,402892476,12742012,1093619,1566659,470413,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/17,62266150,149281,164201.286,1264132,1948,2384.286,831211605,433505557,403371606,12975789,1149920,1534825,450657,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/18,62434595,168445,168710.857,1266520,2388,2414.714,832759356,433836891,403793199,13426723,1547751,1586324,444068,,748962983,,,,,,
OWID_EUR,,Europe,2021/10/19,62639774,205179,175263.429,1269681,3161,2485.571,834273146,434236836,404277797,14012154,1513790,1554747,425086,,748962983,,,,,,
